,distance,TICKER,y,Effective_Duration,wkil
195,-0.064394803,RFLB,2.196954352,13.44187406,0
239,-0.193732674,INDOGB,2.024348026,13.54374756,0
265,-0.193732674,INDOGB,2.022091503,13.55064976,0
23,-0.823810109,ARGENT,1.417261214,13.59301814,0
228,0.641102195,RPGB,1.946818409,13.71050951,0
341,-0.692688116,BRAZIL,1.836582946,13.72937429,0
315,1.154918007,COLOM,3.465958401,13.76558719,0
189,-0.064394803,RFLB,2.218891431,13.88758731,0
191,-0.064394803,RFLB,2.218779886,13.88917187,0
162,-0.329323729,TURKGB,1.890500939,13.8953663,0
246,-0.193732674,INDOGB,1.985782586,13.9359554,0
271,-0.193732674,INDOGB,1.983182613,13.94176848,0
164,-0.329323729,TURKGB,1.901364099,14.11588296,0
236,-0.193732674,INDOGB,1.992412874,14.25387486,0
261,-0.193732674,INDOGB,1.990132318,14.26047957,0
314,1.154918007,COLOM,3.40722081,14.36832511,0
201,-0.30966211,SATB,1.917764096,14.45636204,0
243,-0.193732674,INDOGB,1.923574953,14.58760623,0
268,-0.193732674,INDOGB,1.920635077,14.5961389,0
39,0.112404433,MEX,2.157898972,14.69669893,0
238,-0.193732674,INDOGB,1.952053801,14.71920262,0
263,-0.193732674,INDOGB,1.949364247,14.72785043,0
70,0.917105261,URUGUA,3.18030524,14.84340481,0
42,0.112404433,MEX,2.131502119,15.16486145,0
65,0.917105261,URUGUA,3.045086178,15.29627157,0
226,0.641102195,RPGB,1.9678512,15.61765399,0
38,0.112404433,MEX,2.100379515,15.64993339,0
36,0.112404433,MEX,2.393782718,15.69083447,0
44,0.112404433,MEX,2.386711411,15.74163169,0
19,-0.823810109,ARGENT,1.40208871,15.77458726,0
93,0.064523349,PERUGB,2.117913141,15.79603718,0
225,0.641102195,RPGB,1.96039347,16.32987879,0
329,0.565500491,CHILBT,2.200401307,16.35077426,0
6,0,PANAMA,1.94345063,17.24607656,1.479811997
