,AnalysisDate,ISIN,OAS_Swap,RiskEntityId,TICKER,IndustryGroup,Market,Sector,SectorGroup,Currency,MatDate,SnrtyCodeDesc,Coupon,CouponPaymentFrequencyCode,Effective_Duration,AmtOutstanding,Price,PriceIsRolledOver,MoodyRating,SandPRating,CurveId,MatYears,logOAS,IL_dist,normweight,outlier,suppressed,w,kernel,IL_weight,y,wkil,w_sort,distance
505,5/2/2016,US71922JAA25,0.028831703,100165898,PHAGB,DVFIN,CR,FINS,FIN,USD,2/13/2018,Unsecured,4.204,Semiannually,1.725358269,0.053221307,100.5,N,Ba1,N/A,USD-PHAGB-SEN,1.785078713,2.058890472,1,0.5,FALSE,FALSE,0.053221307,0,0,inf,0,0,inf
506,5/2/2016,US718592AB40,0.034989849,100082124,PVH,CNSDA,CR,CNSD,NFN,USD,11/15/2023,Senior Secured,7.75,Semiannually,5.804058674,0.010644261,116.875,N,Baa3,BBB,USD-PVH-SEN,7.537303217,2.252472889,1,0.125,FALSE,FALSE,0.010644261,0,0,inf,0,0,inf
507,5/2/2016,US718546AL86,0.022587043,100000819,PSX,ENRGY,CR,ENRG,NFN,USD,11/15/2044,Senior Unsecured,4.875,Semiannually,15.27939,0.15966392,106.8839,N,A3,BBB+,USD-PSX-SEN,28.53935661,1.814791346,1,0.249833444,FALSE,FALSE,0.15966392,0,0,inf,0,0,inf
508,5/2/2016,US718546AK04,0.022269601,100000819,PSX,ENRGY,CR,ENRG,NFN,USD,11/15/2034,Senior Unsecured,4.65,Semiannually,12.27853512,0.106442613,104.4809,N,A3,BBB+,USD-PSX-SEN,18.53798768,1.80063747,1,0.16655563,FALSE,FALSE,0.106442613,0,0,inf,0,0,inf
509,5/2/2016,US718546AH74,0.027212339,100000819,PSX,ENRGY,CR,ENRG,NFN,USD,5/1/2042,Senior Unsecured,5.875,Semiannually,14.12301898,0.159451034,115.1043,N,A3,BBB+,USD-PSX-SEN,25.99589322,2.00108543,1,0.249500333,FALSE,FALSE,0.159451034,0,0,inf,0,0,inf
510,5/2/2016,US718546AF19,0.027212339,100000819,PSX,ENRGY,CR,ENRG,NFN,USD,5/1/2042,Senior Unsecured,5.875,Semiannually,14.12301898,0.000212885,115.1043,N,A3,BBB+,USD-PSX-SEN,25.99589322,2.00108543,1,0.000333111,FALSE,FALSE,0.000212885,0,0,inf,0,0,inf
511,5/2/2016,US73755LAL18,0.017361238,100066964,POT,MTRLS,CR,MTRL,NFN,USD,3/15/2024,Senior Unsecured,3.625,Semiannually,6.821670072,0.07983196,102.1253,N,A3,BBB+,USD-POT-SEN,7.868583162,1.551654911,1,0.2,FALSE,FALSE,0.07983196,0,0,inf,0,0,inf
512,5/2/2016,US73755LAK35,0.023042696,100066964,POT,MTRLS,CR,MTRL,NFN,USD,12/1/2040,Senior Unsecured,5.625,Semiannually,13.9244802,0.053221307,117.9773,N,A3,BBB+,USD-POT-SEN,24.58316222,1.83476375,1,0.133333333,FALSE,FALSE,0.053221307,0,0,inf,0,0,inf
513,5/2/2016,US73755LAJ61,0.008031161,100066964,POT,MTRLS,CR,MTRL,NFN,USD,12/1/2017,Senior Unsecured,3.25,Semiannually,1.53676168,0.053221307,102.1625,N,A3,BBB+,USD-POT-SEN,1.582477755,0.803116134,1,0.133333333,FALSE,FALSE,0.053221307,0,0,inf,0,0,inf
514,5/2/2016,US73755LAH06,0.014372322,100066964,POT,MTRLS,CR,MTRL,NFN,USD,3/30/2020,Senior Unsecured,4.875,Semiannually,3.609201161,0.053221307,108.4671,N,A3,BBB+,USD-POT-SEN,3.909650924,1.362719204,1,0.133333333,FALSE,FALSE,0.053221307,0,0,inf,0,0,inf
515,5/2/2016,US736508BP63,0.022123493,100051331,POR,UTILS,CR,UTIL,NFN,USD,10/1/2037,First Mortgage,5.81,Semiannually,13.1179309,0.01383754,121.197,N,N/A,A-,USD-POR-SEN,21.41546886,1.794054968,1,0.2,FALSE,FALSE,0.01383754,0,0,inf,0,0,inf
516,5/2/2016,US736508BQ47,0.010289607,100051331,POR,UTILS,CR,UTIL,NFN,USD,4/15/2019,First Mortgage,6.1,Semiannually,2.753730953,0.031932784,111.5126,N,A1,A-,USD-POR-SEN,2.951403149,1.028549307,1,0.461538462,FALSE,FALSE,0.031932784,0,0,inf,0,0,inf
517,5/2/2016,US73651EAB48,0.017087351,100051331,POR,UTILS,CR,UTIL,NFN,USD,8/1/2023,Senior Unsecured,6.75,Semiannually,5.921257933,0.005322131,122.8778,N,A1,N/A,USD-POR-SEN,7.247091034,1.535753377,1,0.076923077,FALSE,FALSE,0.005322131,0,0,inf,0,0,inf
518,5/2/2016,US73651EAC21,0.021605051,100051331,POR,UTILS,CR,UTIL,NFN,USD,8/1/2033,Senior Secured,6.875,Semiannually,11.08609527,0.005322131,133.5067,N,A1,N/A,USD-POR-SEN,17.24845996,1.770342035,1,0.076923077,FALSE,FALSE,0.005322131,0,0,inf,0,0,inf
519,5/2/2016,US73651HAV33,0.016178639,100051331,POR,UTILS,CR,UTIL,NFN,USD,8/11/2021,First Mortgage,9.31,Semiannually,4.412909762,0.002128852,131.1457,N,A1,A-,USD-POR-SEN,5.275838467,1.481106723,1,0.030769231,FALSE,FALSE,0.002128852,0,0,inf,0,0,inf
520,5/2/2016,US73651HBP55,0.017089224,100051331,POR,UTILS,CR,UTIL,NFN,USD,8/1/2023,Unsecured,6.75,Semiannually,5.920901754,0.005322131,122.8778,N,N/A,N/A,USD-POR-SEN,7.247091034,1.535863021,1,0.076923077,FALSE,FALSE,0.005322131,0,0,inf,0,0,inf
521,5/2/2016,US73651HBQ39,0.021607914,100051331,POR,UTILS,CR,UTIL,NFN,USD,8/1/2033,Unsecured,6.875,Semiannually,11.08519159,0.005322131,133.5067,N,N/A,N/A,USD-POR-SEN,17.24845996,1.77047454,1,0.076923077,FALSE,FALSE,0.005322131,0,0,inf,0,0,inf
522,5/2/2016,US737415AK51,-0.002040801,100002822,MAA,,,,,USD,10/15/2017,Senior Unsecured,4.75,Semiannually,1.23542889,0.015966392,104.7614,N,Baa2,BBB,USD-MAA-SEN,1.453798768,-0.204080123,1,0.096774194,FALSE,FALSE,0.015966392,0,0,inf,0,0,inf
523,5/2/2016,US737415AL35,0.019574343,100002822,MAA,,,,,USD,12/1/2022,Senior Unsecured,3.375,Semiannually,5.812702504,0.026610653,99.6968,N,Baa2,BBB,USD-MAA-SEN,6.581793292,1.671634573,1,0.161290323,FALSE,FALSE,0.026610653,0,0,inf,0,0,inf
524,5/2/2016,US737446AB06,0.033748714,100005560,POST,FBTOB,CR,CNSS,NFN,USD,2/15/2022,Senior Unsecured,7.375,Semiannually,1.039927296,0.146358593,105.625,N,B3,B,USD-POST-SEN,5.790554415,2.21635723,1,0.202652911,FALSE,FALSE,0.146358593,0,0,inf,0,0,inf
525,5/2/2016,US723787AB37,0.039064206,100082190,PXD,ENRGY,CR,ENRG,NFN,USD,1/15/2028,Senior Unsecured,7.2,Semiannually,8.140679916,0.026610653,112.5262,N,Baa3,BBB-,USD-PXD-SEN,11.70431212,2.362621514,1,0.090925623,FALSE,FALSE,0.026610653,0,0,inf,0,0,inf
526,5/2/2016,US737446AE45,0.037252483,100005560,POST,FBTOB,CR,CNSS,NFN,USD,12/1/2021,Senior Unsecured,6.75,Semiannually,2.687359108,0.093137286,105,N,B3,B,USD-POST-SEN,5.582477755,2.31513351,1,0.128960943,FALSE,FALSE,0.093137286,0,0,inf,0,0,inf
527,5/2/2016,US737446AG92,0.037028952,100005560,POST,FBTOB,CR,CNSS,NFN,USD,12/15/2022,Senior Unsecured,6,Semiannually,4.085898984,0.067058846,102.625,N,B3,B,USD-POST-SEN,6.620123203,2.309114999,1,0.092851879,FALSE,FALSE,0.067058846,0,0,inf,0,0,inf
528,5/2/2016,US737446AH75,0.040935196,100005560,POST,FBTOB,CR,CNSS,NFN,USD,3/15/2024,Senior Unsecured,7.75,Semiannually,3.978337458,0.08515409,109,N,B3,B,USD-POST-SEN,7.868583162,2.409405133,1,0.117907148,FALSE,FALSE,0.08515409,0,0,inf,0,0,inf
529,5/2/2016,US723664AB43,0.209386077,100082986,PES,ENRGY,CR,ENRG,NFN,USD,3/15/2022,Senior Unsecured,6.125,Semiannually,4.431344197,0.031932784,46,N,Ca,B-,USD-PES-SEN,5.867214237,4.041594715,1,1,FALSE,FALSE,0.031932784,0,0,inf,0,0,inf
530,5/2/2016,US72348XAA54,0.118834129,100638917,POPER,DVFIN,CR,FINS,FIN,USD,11/15/2020,Senior Secured,9,Semiannually,3.577882415,0.031932784,85,N,Caa1,CCC,USD-POPER-SEN,4.539356605,3.475143552,1,0.5,FALSE,FALSE,0.031932784,0,0,inf,0,0,inf
531,5/2/2016,US72348WAA71,0.055657593,100639176,PENMG,DVFIN,CR,FINS,FIN,USD,10/1/2023,Senior Unsecured,9.5,Semiannually,3.397367793,0.009733219,109.25,N,B3,B+,USD-PENMG-SEN,7.414099932,2.716633424,1,0.5,FALSE,FALSE,0.009733219,0,0,inf,0,0,inf
532,5/2/2016,US72347QAJ22,0.026359584,100004266,PFX,,,,,USD,5/1/2021,Senior Unsecured,4.875,Semiannually,2.686072747,0.037254915,102.125,N,B2,B+,USD-PFX-SEN,4.996577687,1.969246837,1,1,FALSE,FALSE,0.037254915,0,0,inf,0,0,inf
533,5/2/2016,US737446AJ32,0.04274213,100005560,POST,FBTOB,CR,CNSS,NFN,USD,7/15/2025,Senior Unsecured,8,Semiannually,4.787537725,0.042577045,110.625,N,B3,B,USD-POST-SEN,9.201916496,2.452599989,1,0.058953574,FALSE,FALSE,0.042577045,0,0,inf,0,0,inf
534,5/2/2016,US73755LAD91,0.023637237,100066964,POT,MTRLS,CR,MTRL,NFN,USD,12/1/2036,Senior Unsecured,5.875,Semiannually,12.51309174,0.053221307,119.3987,N,A3,BBB+,USD-POT-SEN,20.58316222,1.860238229,1,0.133333333,FALSE,FALSE,0.053221307,0,0,inf,0,0,inf
535,5/2/2016,US73755LAF40,0.008729192,100066964,POT,MTRLS,CR,MTRL,NFN,USD,5/15/2019,Senior Unsecured,6.5,Semiannually,2.747461339,0.053221307,113.4708,N,A3,BBB+,USD-POT-SEN,3.033538672,0.872919159,1,0.133333333,FALSE,FALSE,0.053221307,0,0,inf,0,0,inf
536,5/2/2016,US726505AN03,0.065067389,100082085,FCX,MTRLS,CR,MTRL,NFN,USD,11/15/2020,Senior Unsecured,6.5,Semiannually,3.681439208,0.065675092,94.75,N,B1,BB,USD-FCX-SEN,4.539356605,2.872838397,1,0.043501926,FALSE,FALSE,0.065675092,0,0,inf,0,0,inf
537,5/2/2016,ARAEAR050019,-0.0084899,100037349,GCOA,,,,,USD,4/21/2020,Unsecured,11,Quarterly,1.91955269,0.001876055,106.777396,N,B3,N/A,USD-GCOA-SEN,3.969883641,-0.848990037,1,0.041946137,FALSE,FALSE,0.001876055,0,0,inf,0,0,inf
538,5/2/2016,US740189AL90,0.003853551,100066742,PCPA,MTRLS,CR,MTRL,NFN,USD,6/15/2020,Senior Unsecured,2.25,Semiannually,3.902193304,0.058543437,102.6969,N,A2,AA-,USD-PCPA-SEN,4.120465435,0.385355082,1,0.122222222,FALSE,FALSE,0.058543437,0,0,inf,0,0,inf
539,5/2/2016,US74348YHD67,0.052467511,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2020,Senior Unsecured,5.5,Semiannually,3.710591132,0.000268768,95.7441,N,N/A,BBB-,USD-PSEC-SEN,4.454483231,2.657609049,1,0.001807923,FALSE,FALSE,0.000268768,0,0,inf,0,0,inf
540,5/2/2016,US74348YHR53,0.046590047,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2038,Senior Unsecured,6.5,Semiannually,7.975508137,0.000206179,92.19,N,N/A,BBB-,USD-PSEC-SEN,22.45311431,2.538801835,1,0.00138691,FALSE,FALSE,0.000206179,0,0,inf,0,0,inf
541,5/2/2016,US74348YHP97,0.052467511,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2020,Senior Unsecured,5.5,Semiannually,3.710591132,0.000195429,95.7441,N,N/A,BBB-,USD-PSEC-SEN,4.454483231,2.657609049,1,0.001314593,FALSE,FALSE,0.000195429,0,0,inf,0,0,inf
542,5/2/2016,US74348YHN40,0.047648306,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2018,Senior Unsecured,5,Semiannually,2.145333386,0.000788314,97.9808,N,N/A,BBB-,USD-PSEC-SEN,2.453114305,2.561261991,1,0.005302764,FALSE,FALSE,0.000788314,0,0,inf,0,0,inf
543,5/2/2016,US74348YHL83,0.043456781,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2043,Senior Unsecured,6.5,Semiannually,7.881082016,0.000123686,93.2817,N,N/A,BBB-,USD-PSEC-SEN,27.45242984,2.469181802,1,0.000832003,FALSE,FALSE,0.000123686,0,0,inf,0,0,inf
544,5/2/2016,US74348YHJ38,0.052467511,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2020,Senior Unsecured,5.5,Semiannually,3.710591132,0.000141888,95.7441,N,N/A,BBB-,USD-PSEC-SEN,4.454483231,2.657609049,1,0.00095444,FALSE,FALSE,0.000141888,0,0,inf,0,0,inf
545,5/2/2016,US74348YHH71,0.047648306,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2018,Senior Unsecured,5,Semiannually,2.145333386,0.000533597,97.9808,N,N/A,BBB-,USD-PSEC-SEN,2.453114305,2.561261991,1,0.003589354,FALSE,FALSE,0.000533597,0,0,inf,0,0,inf
546,5/2/2016,US74348YHF16,0.043456781,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2043,Senior Unsecured,6.5,Semiannually,7.881082016,0.000153064,93.2817,N,N/A,BBB-,USD-PSEC-SEN,27.45242984,2.469181802,1,0.001029621,FALSE,FALSE,0.000153064,0,0,inf,0,0,inf
547,5/2/2016,US74348YHC84,0.047648306,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2018,Senior Unsecured,5,Semiannually,2.145333386,0.000745418,97.9808,N,N/A,BBB-,USD-PSEC-SEN,2.453114305,2.561261991,1,0.005014212,FALSE,FALSE,0.000745418,0,0,inf,0,0,inf
548,5/2/2016,US74348YHT10,0.047543096,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2018,Senior Unsecured,5,Semiannually,2.206565372,0.000390964,97.9186,N,N/A,BBB-,USD-PSEC-SEN,2.53798768,2.559051482,1,0.002629902,FALSE,FALSE,0.000390964,0,0,inf,0,0,inf
549,5/2/2016,US74348YHB02,0.043456781,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2043,Senior Unsecured,6.5,Semiannually,7.881082016,0.000159983,93.2817,N,N/A,BBB-,USD-PSEC-SEN,27.45242984,2.469181802,1,0.001076162,FALSE,FALSE,0.000159983,0,0,inf,0,0,inf
550,5/2/2016,US74348YGY14,0.047648306,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2018,Senior Unsecured,5,Semiannually,2.145333386,0.000672824,97.9808,N,N/A,BBB-,USD-PSEC-SEN,2.453114305,2.561261991,1,0.004525894,FALSE,FALSE,0.000672824,0,0,inf,0,0,inf
551,5/2/2016,US74348YGU91,0.047648306,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,10/15/2018,Senior Unsecured,5,Semiannually,2.145333386,0.000575322,97.9808,N,N/A,BBB-,USD-PSEC-SEN,2.453114305,2.561261991,1,0.003870029,FALSE,FALSE,0.000575322,0,0,inf,0,0,inf
552,5/2/2016,US74348YGT29,0.043482407,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,9/15/2043,Senior Unsecured,6.5,Semiannually,7.853313899,0.000202028,93.2828,N,N/A,BBB-,USD-PSEC-SEN,27.37029432,2.469771328,1,0.001358985,FALSE,FALSE,0.000202028,0,0,inf,0,0,inf
553,5/2/2016,US74348YGR62,0.052567919,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,9/15/2020,Senior Unsecured,5.5,Semiannually,3.642139807,0.000182975,95.8085,N,N/A,BBB-,USD-PSEC-SEN,4.372347707,2.659520938,1,0.00123082,FALSE,FALSE,0.000182975,0,0,inf,0,0,inf
554,5/2/2016,US74348YGQ89,0.047681326,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,9/15/2018,Senior Unsecured,5,Semiannually,2.126100567,0.000635037,98.0412,N,N/A,BBB-,USD-PSEC-SEN,2.370978782,2.561954745,1,0.004271711,FALSE,FALSE,0.000635037,0,0,inf,0,0,inf
555,5/2/2016,US74348YGP07,0.043482407,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,9/15/2043,Senior Unsecured,6.5,Semiannually,7.853313899,0.000129754,93.2828,N,N/A,BBB-,USD-PSEC-SEN,27.37029432,2.469771328,1,0.000872815,FALSE,FALSE,0.000129754,0,0,inf,0,0,inf
556,5/2/2016,US74348YHS37,0.043691688,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2017,Senior Unsecured,4,Semiannually,1.453827515,0.000134011,97.8325,N,N/A,BBB-,USD-PSEC-SEN,1.538672142,2.474572787,1,0.000901456,FALSE,FALSE,0.000134011,0,0,inf,0,0,inf
557,5/2/2016,US74348YHU82,0.052318419,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2020,Senior Unsecured,5.5,Semiannually,3.676976025,0.000178717,95.6776,N,N/A,BBB-,USD-PSEC-SEN,4.539356605,2.654763399,1,0.001202179,FALSE,FALSE,0.000178717,0,0,inf,0,0,inf
558,5/2/2016,US74348YDW84,0.040814949,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,5/15/2031,Senior Unsecured,5.75,Semiannually,6.83179375,0.000226723,93.6427,N,N/A,BBB-,USD-PSEC-SEN,15.03353867,2.406463311,1,0.001525099,FALSE,FALSE,0.000226723,0,0,inf,0,0,inf
559,5/2/2016,US74348YJH53,0.043691688,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2017,Senior Unsecured,4,Semiannually,1.453827515,0.000208308,97.8325,N,N/A,BBB-,USD-PSEC-SEN,1.538672142,2.474572787,1,0.00140123,FALSE,FALSE,0.000208308,0,0,inf,0,0,inf
560,5/2/2016,US74348YJT91,0.043988296,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,12/15/2017,Senior Unsecured,4,Semiannually,1.545557663,0.000141569,97.7162,N,N/A,BBB-,USD-PSEC-SEN,1.620807666,2.4813385,1,0.000952292,FALSE,FALSE,0.000141569,0,0,inf,0,0,inf
561,5/2/2016,US74348YJP79,0.047366149,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,12/15/2018,Senior Unsecured,5,Semiannually,2.279141626,0.000554672,97.8508,N,N/A,BBB-,USD-PSEC-SEN,2.620123203,2.555322722,1,0.003731124,FALSE,FALSE,0.000554672,0,0,inf,0,0,inf
562,5/2/2016,US74348YJN22,0.043988296,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,12/15/2017,Senior Unsecured,4,Semiannually,1.545557663,0.000110381,97.7162,N,N/A,BBB-,USD-PSEC-SEN,1.620807666,2.4813385,1,0.000742501,FALSE,FALSE,0.000110381,0,0,inf,0,0,inf
563,5/2/2016,US74348YJM49,0.046571296,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2038,Senior Unsecured,6.5,Semiannually,7.899070906,0.000148594,92.1808,N,N/A,BBB-,USD-PSEC-SEN,22.53798768,2.538399293,1,0.000999549,FALSE,FALSE,0.000148594,0,0,inf,0,0,inf
564,5/2/2016,US74348YJL65,0.036259436,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2025,Senior Unsecured,6,Semiannually,2.941865074,0.00014721,99.6951,N,N/A,BBB-,USD-PSEC-SEN,9.538672142,2.288114569,1,0.000990241,FALSE,FALSE,0.00014721,0,0,inf,0,0,inf
565,5/2/2016,US74348YJK82,0.052318419,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2020,Senior Unsecured,5.5,Semiannually,3.676976025,0.000173608,95.6776,N,N/A,BBB-,USD-PSEC-SEN,4.539356605,2.654763399,1,0.001167811,FALSE,FALSE,0.000173608,0,0,inf,0,0,inf
566,5/2/2016,US74348YJJ10,0.047543096,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2018,Senior Unsecured,5,Semiannually,2.206565372,0.000890499,97.9186,N,N/A,BBB-,USD-PSEC-SEN,2.53798768,2.559051482,1,0.005990133,FALSE,FALSE,0.000890499,0,0,inf,0,0,inf
567,5/2/2016,US74348YJG70,0.046571296,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2038,Senior Unsecured,6.5,Semiannually,7.899070906,0.000110913,92.1808,N,N/A,BBB-,USD-PSEC-SEN,22.53798768,2.538399293,1,0.000746082,FALSE,FALSE,0.000110913,0,0,inf,0,0,inf
568,5/2/2016,US74348YHW49,0.046571296,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2038,Senior Unsecured,6.5,Semiannually,7.899070906,0.000116661,92.1808,N,N/A,BBB-,USD-PSEC-SEN,22.53798768,2.538399293,1,0.000784746,FALSE,FALSE,0.000116661,0,0,inf,0,0,inf
569,5/2/2016,US74348YJE23,0.052318419,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2020,Senior Unsecured,5.5,Semiannually,3.676976025,0.000146997,95.6776,N,N/A,BBB-,USD-PSEC-SEN,4.539356605,2.654763399,1,0.000988809,FALSE,FALSE,0.000146997,0,0,inf,0,0,inf
570,5/2/2016,US74348YJD40,0.047543096,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2018,Senior Unsecured,5,Semiannually,2.206565372,0.000478992,97.9186,N,N/A,BBB-,USD-PSEC-SEN,2.53798768,2.559051482,1,0.003222041,FALSE,FALSE,0.000478992,0,0,inf,0,0,inf
571,5/2/2016,US74348YJC66,0.043691688,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2017,Senior Unsecured,4,Semiannually,1.453827515,0.000262913,97.8325,N,N/A,BBB-,USD-PSEC-SEN,1.538672142,2.474572787,1,0.001768543,FALSE,FALSE,0.000262913,0,0,inf,0,0,inf
572,5/2/2016,US74348YJB83,0.046571296,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2038,Senior Unsecured,6.5,Semiannually,7.899070906,0.000123069,92.1808,N,N/A,BBB-,USD-PSEC-SEN,22.53798768,2.538399293,1,0.00082785,FALSE,FALSE,0.000123069,0,0,inf,0,0,inf
573,5/2/2016,US74348YHZ79,0.052318419,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2020,Senior Unsecured,5.5,Semiannually,3.676976025,0.000110381,95.6776,N,N/A,BBB-,USD-PSEC-SEN,4.539356605,2.654763399,1,0.000742501,FALSE,FALSE,0.000110381,0,0,inf,0,0,inf
574,5/2/2016,US74348YHY05,0.047543096,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2018,Senior Unsecured,5,Semiannually,2.206565372,0.000426622,97.9186,N,N/A,BBB-,USD-PSEC-SEN,2.53798768,2.559051482,1,0.002869765,FALSE,FALSE,0.000426622,0,0,inf,0,0,inf
575,5/2/2016,US74348YHX22,0.043691688,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,11/15/2017,Senior Unsecured,4,Semiannually,1.453827515,0.000437692,97.8325,N,N/A,BBB-,USD-PSEC-SEN,1.538672142,2.474572787,1,0.00294423,FALSE,FALSE,0.000437692,0,0,inf,0,0,inf
576,5/2/2016,US74348YGL92,0.047681326,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,9/15/2018,Senior Unsecured,5,Semiannually,2.126100567,0.000630247,98.0412,N,N/A,BBB-,USD-PSEC-SEN,2.370978782,2.561954745,1,0.00423949,FALSE,FALSE,0.000630247,0,0,inf,0,0,inf
577,5/2/2016,US74348YGH80,0.052567919,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,9/15/2020,Senior Unsecured,5.5,Semiannually,3.642139807,0.000127412,95.8085,N,N/A,BBB-,USD-PSEC-SEN,4.372347707,2.659520938,1,0.000857063,FALSE,FALSE,0.000127412,0,0,inf,0,0,inf
578,5/2/2016,US74348YGG08,0.047681326,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,9/15/2018,Senior Unsecured,5,Semiannually,2.126100567,0.000326672,98.0412,N,N/A,BBB-,USD-PSEC-SEN,2.370978782,2.561954745,1,0.002197432,FALSE,FALSE,0.000326672,0,0,inf,0,0,inf
579,5/2/2016,US74348YEK38,0.053195932,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,6/15/2020,Senior Unsecured,5,Semiannually,3.587767573,0.000328588,94.2452,N,N/A,BBB-,USD-PSEC-SEN,4.120465435,2.671396836,1,0.00221032,FALSE,FALSE,0.000328588,0,0,inf,0,0,inf
580,5/2/2016,US74348YEX58,0.046112658,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,7/15/2043,Senior Unsecured,6.75,Semiannually,7.638036355,0.000160941,93.449,N,N/A,BBB-,USD-PSEC-SEN,27.20054757,2.52850239,1,0.001082606,FALSE,FALSE,0.000160941,0,0,inf,0,0,inf
581,5/2/2016,US74348YEV92,0.052795414,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,7/15/2020,Senior Unsecured,5.5,Semiannually,3.501073687,0.000220336,95.9457,N,N/A,BBB-,USD-PSEC-SEN,4.202600958,2.663839241,1,0.001482139,FALSE,FALSE,0.000220336,0,0,inf,0,0,inf
582,5/2/2016,US74348YEU10,0.048234341,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,7/15/2018,Senior Unsecured,4.75,Semiannually,1.984675626,0.000235558,97.6618,N,N/A,BBB-,USD-PSEC-SEN,2.201232033,2.573486135,1,0.001584528,FALSE,FALSE,0.000235558,0,0,inf,0,0,inf
583,5/2/2016,US74348YET47,0.043511221,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,6/15/2043,Senior Unsecured,6.5,Semiannually,7.764686503,0.000168286,93.305,N,N/A,BBB-,USD-PSEC-SEN,27.11841205,2.470433772,1,0.00113201,FALSE,FALSE,0.000168286,0,0,inf,0,0,inf
584,5/2/2016,US74348YEQ08,0.039297187,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,6/15/2043,Senior Unsecured,6.25,Semiannually,7.5271808,0.000224807,94.3203,N,N/A,BBB-,USD-PSEC-SEN,27.11841205,2.368567837,1,0.001512211,FALSE,FALSE,0.000224807,0,0,inf,0,0,inf
585,5/2/2016,US74348YEN76,0.053195932,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,6/15/2020,Senior Unsecured,5,Semiannually,3.587767573,0.000273664,94.2452,N,N/A,BBB-,USD-PSEC-SEN,4.120465435,2.671396836,1,0.00184086,FALSE,FALSE,0.000273664,0,0,inf,0,0,inf
586,5/2/2016,US74348YEM93,0.039297187,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,6/15/2043,Senior Unsecured,6.25,Semiannually,7.5271808,0.000171798,94.3203,N,N/A,BBB-,USD-PSEC-SEN,27.11841205,2.368567837,1,0.001155639,FALSE,FALSE,0.000171798,0,0,inf,0,0,inf
587,5/2/2016,US74348YEH09,0.039297187,100004700,PSEC,DVFIN,CR,FINS,FIN,USD,6/15/2043,Senior Unsecured,6.25,Semiannually,7.5271808,0.000164986,94.3203,N,N/A,BBB-,USD-PSEC-SEN,27.11841205,2.368567837,1,0.001109814,FALSE,FALSE,0.000164986,0,0,inf,0,0,inf
