,AnalysisDate,ISIN,OAS_Swap,RiskEntityId,TICKER,IndustryGroup,Market,Sector,SectorGroup,Currency,MatDate,SnrtyCodeDesc,Coupon,CouponPaymentFrequencyCode,Effective_Duration,AmtOutstanding,Price,PriceIsRolledOver,MoodyRating,SandPRating,CurveId,MatYears,logOAS,IL_dist,outlier,suppressed,w,kernel,IL_weight,y,wkil,w_sort,distance
75,5/2/2016,USY20721BN86,0.022767787,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,1/8/2026,Senior Unsecured,4.75,Semiannually,7.780709982,4.223351352,106.25,N,Baa3,BB+,USD-IDGV-SEN,9.686516085,1.822761598,0,FALSE,FALSE,4.223351352,0.883756448,1,1.623905859,3.732413991,0.862304579,-0.198855739
76,5/2/2016,USY20721BP35,0.03045656,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,1/8/2046,Senior Unsecured,5.95,Semiannually,14.26753191,2.346306307,111.25,N,Baa3,BB+,USD-IDGV-SEN,29.68651608,2.113716327,0,FALSE,FALSE,2.346306307,0.883756448,1,1.914860588,2.073563329,0.862304579,-0.198855739
77,5/2/2016,USY20721AJ83,0.030983138,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,2/17/2037,Senior Unsecured,6.625,Semiannually,12.01393263,2.815567568,118.5,N,Baa3,BB+,USD-IDGV-SEN,20.79671458,2.130858013,0,FALSE,FALSE,2.815567568,0.883756448,1,1.932002274,2.488275994,0.862304579,-0.198855739
78,5/2/2016,USY20721AK56,0.009966034,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,1/17/2018,Senior Unsecured,6.875,Semiannually,1.619402456,3.566385587,108.125,N,Baa3,BB+,USD-IDGV-SEN,1.711156742,0.996603398,0,FALSE,FALSE,3.566385587,0.883756448,1,0.797747659,3.151816259,0.862304579,-0.198855739
79,5/2/2016,IDG000011305,0.003238108,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,5/15/2017,Unsecured,3.5,Semiannually,1.010471243,1.952126847,102,N,Baa3,N/A,USD-IDGV-SEN,1.034907598,0.323810829,0,FALSE,FALSE,1.952126847,0.883756448,1,0.12495509,1.725204689,0.862304579,-0.198855739
80,5/2/2016,USY20721AL30,0.032530192,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,1/17/2038,Senior Unsecured,7.75,Semiannually,11.7588132,3.754090091,131.125,N,Baa3,BB+,USD-IDGV-SEN,21.71115674,2.179583555,0,FALSE,FALSE,3.754090091,0.883756448,1,1.980727816,3.317701326,0.862304579,-0.198855739
81,5/2/2016,USY20721BJ74,0.022631287,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,1/15/2024,Senior Unsecured,5.875,Semiannually,6.302916763,3.754090091,113.75,N,Baa3,BB+,USD-IDGV-SEN,7.704312115,1.816748241,0,FALSE,FALSE,3.754090091,0.883756448,1,1.617892503,3.317701326,0.862304579,-0.198855739
82,5/2/2016,USY20721AQ27,0.016395122,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,3/13/2020,Senior Unsecured,5.875,Semiannually,3.510579986,3.754090091,111.25,N,Baa3,BB+,USD-IDGV-SEN,3.863107461,1.494398733,0,FALSE,FALSE,3.754090091,0.883756448,1,1.295542994,3.317701326,0.862304579,-0.198855739
83,5/2/2016,USY20721AE96,0.032338189,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,10/12/2035,Senior Unsecured,8.5,Semiannually,11.06961667,3.003272073,139.25,N,Baa3,BB+,USD-IDGV-SEN,19.44421629,2.173663765,0,FALSE,FALSE,3.003272073,0.883756448,1,1.974808026,2.654161061,0.862304579,-0.198855739
84,5/2/2016,USY20721BB49,0.029401648,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,1/17/2042,Senior Unsecured,5.25,Semiannually,14.00233024,4.223351352,102.5,N,Baa3,BB+,USD-IDGV-SEN,25.71115674,2.078465633,0,FALSE,FALSE,4.223351352,0.883756448,1,1.879609894,3.732413991,0.862304579,-0.198855739
85,5/2/2016,USY20721BD05,0.019922769,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,4/15/2023,Senior Unsecured,3.375,Semiannually,6.24165741,2.815567568,99.38,N,Baa3,BB+,USD-IDGV-SEN,6.951403149,1.689278169,0,FALSE,FALSE,2.815567568,0.883756448,1,1.49042243,2.488275994,0.862304579,-0.198855739
86,5/2/2016,USY20721BE87,0.026551848,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,4/15/2043,Senior Unsecured,4.625,Semiannually,15.1096943,2.815567568,97.25,N,Baa3,BB+,USD-IDGV-SEN,26.95140315,1.976514251,0,FALSE,FALSE,2.815567568,0.883756448,1,1.777658512,2.488275994,0.862304579,-0.198855739
87,5/2/2016,USY20721BC22,0.019035279,100066650,IDGV,SOVRN,SV,SOVR,SOV,USD,4/25/2022,Senior Unsecured,3.75,Semiannually,5.414703942,3.754090091,102.5,N,Baa3,BB+,USD-IDGV-SEN,5.979466119,1.643708955,0,FALSE,FALSE,3.754090091,0.883756448,1,1.444853216,3.317701326,0.862304579,-0.198855739
88,5/2/2016,US78307ADF75,0.020431369,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,1/16/2019,Senior Unsecured,3.5,Semiannually,2.583949933,2.815567568,101.125,N,Ba1,BB+,USD-RUGV-SEN,2.707734428,1.714486337,0,FALSE,FALSE,2.815567568,0.57597394,1,1.294317662,1.621693545,0.84351089,-0.420168676
89,5/2/2016,US78307ADB61,0.022751453,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,4/29/2020,Senior Unsecured,5,Semiannually,3.678270669,6.569657659,105.75,N,Ba1,BB+,USD-RUGV-SEN,3.991786448,1.822043925,0,FALSE,FALSE,6.569657659,0.57597394,1,1.40187525,3.783951605,0.84351089,-0.420168676
90,5/2/2016,XS0767473852,0.031633955,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,4/4/2042,Senior Unsecured,5.625,Semiannually,13.92326778,5.631135137,104.625,N,Ba1,BB+,USD-RUGV-SEN,25.92197125,2.15164597,0,FALSE,FALSE,5.631135137,0.57597394,1,1.731477294,3.24338709,0.84351089,-0.420168676
91,5/2/2016,US78307ADC45,0.023139585,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,4/4/2022,Unsecured,4.5,Semiannually,5.261656584,3.754090091,104.25,N,Ba1,BB+,USD-RUGV-SEN,5.921971253,1.838959697,0,FALSE,FALSE,3.754090091,0.57597394,1,1.418791021,2.16225806,0.84351089,-0.420168676
92,5/2/2016,US78307ADD28,0.009564793,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,4/4/2017,Unsecured,3.25,Semiannually,0.915352007,3.754090091,101,N,Ba1,BB+,USD-RUGV-SEN,0.922655715,0.956479336,0,FALSE,FALSE,3.754090091,0.57597394,1,0.53631066,2.16225806,0.84351089,-0.420168676
93,5/2/2016,US78307ADE01,0.031633955,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,4/4/2042,Unsecured,5.625,Semiannually,13.92326778,5.631135137,104.625,N,Ba1,BB+,USD-RUGV-SEN,25.92197125,2.15164597,0,FALSE,FALSE,5.631135137,0.57597394,1,1.731477294,3.24338709,0.84351089,-0.420168676
94,5/2/2016,US78307ADG58,0.023767853,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,9/16/2023,Senior Unsecured,4.875,Semiannually,6.276121684,5.631135137,106.249,N,Ba1,BB+,USD-RUGV-SEN,7.37303217,1.865748852,0,FALSE,FALSE,5.631135137,0.57597394,1,1.445580176,3.24338709,0.84351089,-0.420168676
95,5/2/2016,XS0767472458,0.023139585,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,4/4/2022,Unsecured,4.5,Semiannually,5.261656584,3.754090091,104.25,N,Ba1,BB+,USD-RUGV-SEN,5.921971253,1.838959697,0,FALSE,FALSE,3.754090091,0.57597394,1,1.418791021,2.16225806,0.84351089,-0.420168676
96,5/2/2016,XS0971721377,0.02042928,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,1/16/2019,Senior Unsecured,3.5,Semiannually,2.584144948,2.815567568,101.125,N,Ba1,BB+,USD-RUGV-SEN,2.707734428,1.714384074,0,FALSE,FALSE,2.815567568,0.57597394,1,1.294215398,1.621693545,0.84351089,-0.420168676
97,5/2/2016,XS0971721450,0.023737447,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,9/16/2023,Senior Unsecured,4.875,Semiannually,6.280322895,5.631135137,106.249,N,Ba1,BB+,USD-RUGV-SEN,7.37303217,1.864468763,0,FALSE,FALSE,5.631135137,0.57597394,1,1.444300087,3.24338709,0.84351089,-0.420168676
98,5/2/2016,US78307ADH32,0.031699241,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,9/16/2043,Senior Unsecured,5.875,Semiannually,14.07573055,2.815567568,108.117,N,Ba1,BB+,USD-RUGV-SEN,27.37303217,2.153707631,0,FALSE,FALSE,2.815567568,0.57597394,1,1.733538955,1.621693545,0.84351089,-0.420168676
99,5/2/2016,XS0971721963,0.031695553,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,9/16/2043,Senior Unsecured,5.875,Semiannually,14.07725654,2.815567568,108.117,N,Ba1,BB+,USD-RUGV-SEN,27.37303217,2.153591286,0,FALSE,FALSE,2.815567568,0.57597394,1,1.73342261,1.621693545,0.84351089,-0.420168676
100,5/2/2016,XS0767469827,0.009564793,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,4/4/2017,Senior Unsecured,3.25,Semiannually,0.915352007,3.754090091,101,N,Ba1,BB+,USD-RUGV-SEN,0.922655715,0.956479336,0,FALSE,FALSE,3.754090091,0.57597394,1,0.53631066,2.16225806,0.84351089,-0.420168676
101,5/2/2016,US78307AAG85,0.018750058,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,7/24/2018,Senior Unsecured,11,Semiannually,2.003855607,6.506585192,117.5,N,Ba1,BB+,USD-RUGV-SEN,2.22587269,1.628611758,0,FALSE,FALSE,6.506585192,0.57597394,1,1.208443082,3.747623508,0.84351089,-0.420168676
102,5/2/2016,XS0504954347,0.022747866,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,4/29/2020,Senior Unsecured,5,Semiannually,3.67868061,6.569657659,105.75,N,Ba1,BB+,USD-RUGV-SEN,3.991786448,1.821886225,0,FALSE,FALSE,6.569657659,0.57597394,1,1.401717549,3.783951605,0.84351089,-0.420168676
103,5/2/2016,US78307AAE38,0.030650308,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,6/24/2028,Senior Unsecured,12.75,Semiannually,7.577383257,4.692331057,172,N,Ba1,BB+,USD-RUGV-SEN,12.14510609,2.120057615,0,FALSE,FALSE,4.692331057,0.57597394,1,1.699888939,2.702660406,0.84351089,-0.420168676
104,5/2/2016,XS0089375249,0.018750058,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,7/24/2018,Senior Unsecured,11,Semiannually,2.003855607,6.506585192,117.5,N,Ba1,BB+,USD-RUGV-SEN,2.22587269,1.628611758,0,FALSE,FALSE,6.506585192,0.57597394,1,1.208443082,3.747623508,0.84351089,-0.420168676
105,5/2/2016,XS0088543193,0.030650308,100066992,RUGV,SOVRN,SV,SOVR,SOV,USD,6/24/2028,Senior Unsecured,12.75,Semiannually,7.577383257,4.692331057,172,N,Ba1,BB+,USD-RUGV-SEN,12.14510609,2.120057615,0,FALSE,FALSE,4.692331057,0.57597394,1,1.699888939,2.702660406,0.84351089,-0.420168676
106,5/2/2016,US731011AU68,0.015694708,100082325,PLGV,SOVRN,SV,SOVR,SOV,USD,4/6/2026,Senior Unsecured,3.25,Semiannually,8.523310739,3.28482883,99.75,N,,BBB+,USD-PLGV-SEN,9.927446954,1.450738462,0,FALSE,FALSE,3.28482883,0.887750221,1,1.645932608,2.91610752,0.827855577,0.195194146
107,5/2/2016,US731011AT95,0.014247337,100082325,PLGV,SOVRN,SV,SOVR,SOV,USD,3/17/2023,Senior Unsecured,3,Semiannually,6.236834162,3.754090091,100.675,N,A2,BBB+,USD-PLGV-SEN,6.872005476,1.353984891,0,FALSE,FALSE,3.754090091,0.887750221,1,1.549179037,3.332694309,0.827855577,0.195194146
108,5/2/2016,US731011AR30,0.008731935,100082325,PLGV,SOVRN,SV,SOVR,SOV,USD,7/15/2019,Senior Unsecured,6.375,Semiannually,2.918395575,6.569657659,113.735,N,A2,BBB+,USD-PLGV-SEN,3.20054757,0.873193547,0,FALSE,FALSE,6.569657659,0.887750221,1,1.068387693,5.83221504,0.827855577,0.195194146
109,5/2/2016,US731011AQ56,0.030324255,100082325,PLGV,SOVRN,SV,SOVR,SOV,USD,10/19/2035,Senior Unsecured,5.408,Semiannually,12.20473666,0.187704505,103.875,N,A2,BBB+,USD-PLGV-SEN,19.46338125,2.109362782,0,FALSE,FALSE,0.187704505,0.887750221,1,2.304556928,0.166634715,0.827855577,0.195194146
110,5/2/2016,US857524AC63,0.014762948,100082325,PLGV,SOVRN,SV,SOVR,SOV,USD,1/22/2024,Senior Unsecured,4,Semiannually,6.680819265,3.754090091,106.75,N,A2,BBB+,USD-PLGV-SEN,7.723477071,1.389535424,0,FALSE,FALSE,3.754090091,0.887750221,1,1.58472957,3.332694309,0.827855577,0.195194146
111,5/2/2016,US857524AB80,0.014553416,100082325,PLGV,SOVRN,SV,SOVR,SOV,USD,3/23/2022,Senior Unsecured,5,Semiannually,5.19258616,5.631135137,111.788,N,A2,BBB+,USD-PLGV-SEN,5.889117043,1.375240681,0,FALSE,FALSE,5.631135137,0.887750221,1,1.570434827,4.999041463,0.827855577,0.195194146
112,5/2/2016,US857524AA08,0.0131764,100082325,PLGV,SOVRN,SV,SOVR,SOV,USD,4/21/2021,Senior Unsecured,5.125,Semiannually,4.476630038,3.754090091,111.813,N,A2,BBB+,USD-PLGV-SEN,4.969199179,1.275842291,0,FALSE,FALSE,3.754090091,0.887750221,1,1.471036437,3.332694309,0.827855577,0.195194146
114,5/2/2016,US715638AS19,0.015275596,100032028,PEGV,SOVRN,SV,SOVR,SOV,USD,7/21/2025,Senior Unsecured,7.35,Semiannually,7.082292134,3.771285701,133.3921,N,A3,BBB+,USD-PEGV-SEN,9.2183436,1.423671457,0,FALSE,FALSE,3.771285701,0.983501096,1,1.350707845,3.709063619,0.767767821,-0.072963612
115,5/2/2016,US715638AP79,0.025427221,100032028,PEGV,SOVRN,SV,SOVR,SOV,USD,11/21/2033,Senior Unsecured,8.75,Semiannually,10.4323385,4.21479015,151.048,N,A3,BBB+,USD-PEGV-SEN,17.55509925,1.933235184,0,FALSE,FALSE,4.21479015,0.983501096,1,1.860271572,4.14525073,0.767767821,-0.072963612
116,5/2/2016,US715638AW21,0.008667669,100032028,PEGV,SOVRN,SV,SOVR,SOV,USD,3/30/2019,Senior Unsecured,7.125,Semiannually,2.687260852,1.298622352,114.7462,N,A3,BBB+,USD-PEGV-SEN,2.907597536,0.866766942,0,FALSE,FALSE,1.298622352,0.983501096,1,0.79380333,1.277196506,0.767767821,-0.072963612
117,5/2/2016,US715638AU64,0.02406703,100032028,PEGV,SOVRN,SV,SOVR,SOV,USD,3/14/2037,Senior Unsecured,6.55,Semiannually,12.15171762,2.255583089,127.5072,N,A3,BBB+,USD-PEGV-SEN,20.86516085,1.878257751,0,FALSE,FALSE,2.255583089,0.983501096,1,1.805294139,2.218368439,0.767767821,-0.072963612
118,5/2/2016,US715638BM30,0.0257501,100032028,PEGV,SOVRN,SV,SOVR,SOV,USD,11/18/2050,Senior Unsecured,5.625,Semiannually,15.92672767,4.777079641,114.8119,N,A3,BBB+,USD-PEGV-SEN,34.54620123,1.945853399,0,FALSE,FALSE,4.777079641,0.983501096,1,1.872889787,4.698263061,0.767767821,-0.072963612
119,5/2/2016,US715638BU55,0.016518902,100032028,PEGV,SOVRN,SV,SOVR,SOV,USD,8/25/2027,Senior Unsecured,4.125,Semiannually,9.139545111,2.346306307,106.4131,N,A3,BBB+,USD-PEGV-SEN,11.31279945,1.501920217,0,FALSE,FALSE,2.346306307,0.983501096,1,1.428956605,2.307594823,0.767767821,-0.072963612
120,5/2/2016,US195325BL83,0.015077498,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,3/18/2019,Senior Unsecured,7.375,Semiannually,2.640616464,3.754090091,113.35,N,Baa2,BBB,USD-COGV-SEN,2.874743326,1.410618318,0,FALSE,FALSE,3.754090091,0.708293696,1,1.078403232,2.658998345,0.622159372,-0.332215085
121,5/2/2016,US195325BQ70,0.023199303,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,2/26/2024,Senior Unsecured,4,Semiannually,6.665470034,3.941794596,100.65,N,Baa2,BBB,USD-COGV-SEN,7.819301848,1.841537147,0,FALSE,FALSE,3.941794596,0.708293696,1,1.509322062,2.791948262,0.622159372,-0.332215085
122,5/2/2016,US195325BN40,0.021028223,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,7/12/2021,Senior Unsecured,4.375,Semiannually,4.656648731,3.754090091,104.6,N,Baa2,BBB,USD-COGV-SEN,5.193702943,1.7432804,0,FALSE,FALSE,3.754090091,0.708293696,1,1.411065314,2.658998345,0.622159372,-0.332215085
123,5/2/2016,US195325BM66,0.0351223,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,1/18/2041,Senior Unsecured,6.125,Semiannually,12.91119941,4.692612614,106.5763,N,Baa2,BBB,USD-COGV-SEN,24.71457906,2.256251176,0,FALSE,FALSE,4.692612614,0.708293696,1,1.924036091,3.323747931,0.622159372,-0.332215085
124,5/2/2016,US195325AU91,0.021146576,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,2/25/2020,Senior Unsecured,11.75,Semiannually,3.220570832,1.494238602,130.2283,N,Baa2,BBB,USD-COGV-SEN,3.816563997,1.748892919,0,FALSE,FALSE,1.494238602,0.708293696,1,1.416677834,1.058359782,0.622159372,-0.332215085
125,5/2/2016,US195325BK01,0.036196582,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,9/18/2037,Senior Unsecured,7.375,Semiannually,11.70209731,3.413218711,120.75,N,Baa2,BBB,USD-COGV-SEN,21.3798768,2.28637961,0,FALSE,FALSE,3.413218711,0.708293696,1,1.954164525,2.417561295,0.622159372,-0.332215085
126,5/2/2016,US195325BD67,0.026896647,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,5/21/2024,Senior Unsecured,8.125,Semiannually,6.116908087,1.877045046,126.25,N,Baa2,BBB,USD-COGV-SEN,8.052019165,1.989416552,0,FALSE,FALSE,1.877045046,0.708293696,1,1.657201467,1.329499173,0.622159372,-0.332215085
127,5/2/2016,US195325BB02,0.040970834,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,1/28/2033,Senior Unsecured,10.375,Semiannually,9.377233049,0.639154486,145.1201,N,Baa2,BBB,USD-COGV-SEN,16.74195756,2.410275366,0,FALSE,FALSE,0.639154486,0.708293696,1,2.07806028,0.452709093,0.622159372,-0.332215085
128,5/2/2016,US195325AQ89,0.024704588,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,3/9/2028,Senior Unsecured,11.85,Semiannually,7.76395093,0.041829949,170.6012,N,NR,BBB,USD-COGV-SEN,11.85215606,1.904403874,0,FALSE,FALSE,0.041829949,0.708293696,1,1.572188789,0.029627889,0.622159372,-0.332215085
129,5/2/2016,US195325AL92,0.034546413,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,2/15/2027,Senior Unsecured,8.375,Semiannually,7.579651594,0.290763663,126,N,Baa2,BBB,USD-COGV-SEN,10.78986995,2.23971864,0,FALSE,FALSE,0.290763663,0.708293696,1,1.907503555,0.205946069,0.622159372,-0.332215085
130,5/2/2016,USP3772NHK11,0.022356459,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,3/15/2023,Senior Unsecured,2.625,Semiannually,6.253095282,1.877045046,93.35,N,Baa2,BBB,USD-COGV-SEN,6.866529774,1.804530185,0,FALSE,FALSE,1.877045046,0.708293696,1,1.4723151,1.329499173,0.622159372,-0.332215085
131,5/2/2016,US195325BR53,0.033130577,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,2/26/2044,Senior Unsecured,5.625,Semiannually,13.92279086,4.692612614,102,N,Baa2,BBB,USD-COGV-SEN,27.81930185,2.197871527,0,FALSE,FALSE,4.692612614,0.708293696,1,1.865656442,3.323747931,0.622159372,-0.332215085
132,5/2/2016,US195325CU73,0.030977089,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,6/15/2045,Senior Unsecured,5,Semiannually,14.5621648,4.692612614,95.75,N,Baa2,BBB,USD-COGV-SEN,29.11978097,2.130662788,0,FALSE,FALSE,4.692612614,0.708293696,1,1.798447702,3.323747931,0.622159372,-0.332215085
133,5/2/2016,US195325CX13,0.024355344,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,1/28/2026,Senior Unsecured,4.5,Semiannually,7.850081743,2.815567568,102.75,N,Baa2,BBB,USD-COGV-SEN,9.741273101,1.890166204,0,FALSE,FALSE,2.815567568,0.708293696,1,1.557951119,1.994248759,0.622159372,-0.332215085
134,5/2/2016,US19532MAB46,0.008309059,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,10/7/2016,Senior Unsecured,8.66,Semiannually,0.432867519,0.234630631,102.9651,N,Baa2,BBB,USD-COGV-SEN,0.432580424,0.830905853,0,FALSE,FALSE,0.234630631,0.708293696,1,0.498690767,0.166187397,0.622159372,-0.332215085
135,5/2/2016,US19532NAB29,0.008222068,100086867,COGV,SOVRN,SV,SOVR,SOV,USD,10/7/2016,Senior Unsecured,8.66,Semiannually,0.432867517,0.234630631,102.969,N,Baa2,BBB,USD-COGV-SEN,0.432580424,0.822206784,0,FALSE,FALSE,0.234630631,0.708293696,1,0.489991698,0.166187397,0.622159372,-0.332215085
136,5/2/2016,US900123AW05,0.028261655,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,2/5/2025,Senior Unsecured,7.375,Semiannually,6.713997249,6.100396398,121.095,N,Baa3,NR,USD-TRGV-SEN,8.76386037,2.038920842,0,FALSE,FALSE,6.100396398,0.675574365,1,1.684659,4.121271421,0.608374975,-0.354261842
137,5/2/2016,US900123CK49,0.02753467,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,10/9/2026,Senior Unsecured,4.875,Semiannually,8.259911246,2.815567568,103.125,N,Baa3,N/A,USD-TRGV-SEN,10.4366872,2.012860829,0,FALSE,FALSE,2.815567568,0.675574365,1,1.658598987,1.902125271,0.608374975,-0.354261842
138,5/2/2016,US900123AL40,0.028454558,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,1/15/2030,Senior Unsecured,11.875,Semiannually,8.401303747,2.815567568,172.248,N,Baa3,NR,USD-TRGV-SEN,13.70568104,2.045723262,0,FALSE,FALSE,2.815567568,0.675574365,1,1.69146142,1.902125271,0.608374975,-0.354261842
139,5/2/2016,US900123AT75,0.03248937,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,2/14/2034,Unsecured,8,Semiannually,10.56615655,2.815567568,131.695,N,Baa3,NR,USD-TRGV-SEN,17.78781656,2.178327853,0,FALSE,FALSE,2.815567568,0.675574365,1,1.824066011,1.902125271,0.608374975,-0.354261842
140,5/2/2016,US900123BY51,0.025863463,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,3/25/2022,Unsecured,5.125,Semiannually,5.159145362,1.877045046,106.05,N,Baa3,NR,USD-TRGV-SEN,5.894592745,1.950246173,0,FALSE,FALSE,1.877045046,0.675574365,1,1.595984332,1.268083514,0.608374975,-0.354261842
141,5/2/2016,US900123AX87,0.022204836,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,6/5/2020,Senior Unsecured,7,Semiannually,3.57484731,3.754090091,113.646,N,Baa3,NR,USD-TRGV-SEN,4.093086927,1.797725,0,FALSE,FALSE,3.754090091,0.675574365,1,1.443463158,2.536167028,0.608374975,-0.354261842
142,5/2/2016,US900123AY60,0.032660287,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,3/17/2036,Senior Unsecured,6.875,Semiannually,11.62634538,5.161873875,119,N,Baa3,NR,USD-TRGV-SEN,19.87405886,2.183574778,0,FALSE,FALSE,5.161873875,0.675574365,1,1.829312936,3.487229664,0.608374975,-0.354261842
143,5/2/2016,US900123BH29,0.02457074,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,3/30/2021,Senior Unsecured,5.625,Semiannually,4.363964327,3.754090091,108.45,N,Baa3,NR,USD-TRGV-SEN,4.908966461,1.898971222,0,FALSE,FALSE,3.754090091,0.675574365,1,1.54470938,2.536167028,0.608374975,-0.354261842
144,5/2/2016,US900123BG46,0.032585422,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,5/30/2040,Senior Unsecured,6.75,Semiannually,12.61839299,3.754090091,118.703,N,Baa3,NR,USD-TRGV-SEN,24.07665982,2.181279932,0,FALSE,FALSE,3.754090091,0.675574365,1,1.82701809,2.536167028,0.608374975,-0.354261842
145,5/2/2016,US900123BF62,0.020605407,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,11/7/2019,Senior Unsecured,7.5,Semiannually,3.084987518,2.815567568,114.285,N,Baa3,NR,USD-TRGV-SEN,3.515400411,1.722968437,0,FALSE,FALSE,2.815567568,0.675574365,1,1.368706595,1.902125271,0.608374975,-0.354261842
146,5/2/2016,US900123BE97,0.007503689,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,7/14/2017,Senior Unsecured,7.5,Semiannually,1.149060912,4.223351352,106.585,N,Baa3,NR,USD-TRGV-SEN,1.199178645,0.750368871,0,FALSE,FALSE,4.223351352,0.675574365,1,0.39610703,2.853187907,0.608374975,-0.354261842
147,5/2/2016,US900123BZ27,0.026332297,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,9/26/2022,Unsecured,6.25,Semiannually,5.405666897,4.692612614,112.25,N,Baa3,NR,USD-TRGV-SEN,6.40109514,1.96821113,0,FALSE,FALSE,4.692612614,0.675574365,1,1.613949288,3.170208785,0.608374975,-0.354261842
148,5/2/2016,US900123CA66,0.025402955,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,3/23/2023,Unsecured,3.25,Semiannually,6.181390883,2.815567568,95.375,N,Baa3,N/A,USD-TRGV-SEN,6.88843258,1.932280411,0,FALSE,FALSE,2.815567568,0.675574365,1,1.578018569,1.902125271,0.608374975,-0.354261842
149,5/2/2016,US900123CB40,0.032027539,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,4/16/2043,Unsecured,4.875,Semiannually,14.48310436,5.631135137,93.201,N,Baa3,N/A,USD-TRGV-SEN,26.954141,2.164011034,0,FALSE,FALSE,5.631135137,0.675574365,1,1.809749193,3.804250542,0.608374975,-0.354261842
150,5/2/2016,US900123BD15,0.019251352,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,3/11/2019,Senior Unsecured,7,Semiannually,2.630144176,2.815567568,111.003,N,Baa3,NR,USD-TRGV-SEN,2.855578371,1.654996217,0,FALSE,FALSE,2.815567568,0.675574365,1,1.300734375,1.902125271,0.608374975,-0.354261842
151,5/2/2016,US900123CF53,0.027225074,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,3/22/2024,Unsecured,5.75,Semiannually,6.477668813,4.692612614,109.75,N,Baa3,N/A,USD-TRGV-SEN,7.887748118,2.001553291,0,FALSE,FALSE,4.692612614,0.675574365,1,1.647291449,3.170208785,0.608374975,-0.354261842
152,5/2/2016,US900123CJ75,0.027032114,100081885,TRGV,SOVRN,SV,SOVR,SOV,USD,4/14/2026,Unsecured,4.25,Semiannually,8.163266568,2.815567568,98.625,N,Baa3,N/A,USD-TRGV-SEN,9.94934976,1.99444049,0,FALSE,FALSE,2.815567568,0.675574365,1,1.640178649,1.902125271,0.608374975,-0.354261842
