3/26/2015,4.923231642,-0.0187941,4.923231642,4.935517576,4.947612245,4.959497785,4.971148607,4.98252714,4.993578257,5.004221296,5.014338247,5.023756151,5.032220681,5.039355557,5.04459694,5.047079207,5.045419539,5.037292137,5.018629477,4.982626974,4.921869584,4.854563799,4.975231694
3/27/2015,4.835184089,-0.013354523,4.835184089,4.839533037,4.845091452,4.851827965,4.859706088,4.868681221,4.878695982,4.889673028,4.901503943,4.914031981,4.927025123,4.940133409,4.952819086,4.964235475,4.973000738,4.976749233,4.971256781,4.949159197,4.901181964,4.840908017,4.961877171
3/30/2015,5.128067208,-0.01892923,5.128067208,5.112694038,5.097876709,5.083791937,5.070609138,5.058488404,5.047577071,5.038004015,5.02987021,5.023233202,5.018081551,5.014292542,5.011560797,5.009272582,5.006270218,5.000381804,4.987475482,4.959905553,4.906834181,4.837283208,4.942947941
3/31/2015,5.070538742,0.012614549,5.070538742,5.073277235,5.074533994,5.074418904,5.073075731,5.070679795,5.067434606,5.06356668,5.059317149,5.054927796,5.050617421,5.046541334,5.042720704,5.038915195,5.034380959,5.02738195,5.014179773,4.987222898,4.934557731,4.860929806,4.95556249
4/1/2015,5.100127025,-0.033451291,5.100127025,5.097111971,5.094222593,5.091253113,5.088026508,5.084402395,5.080283912,5.075622953,5.070422558,5.064734291,5.058646578,5.052256685,5.045612458,5.038595997,5.030688876,5.020479751,5.004608191,4.97572492,4.921008499,4.84111094,4.922111199
4/2/2015,5.129951848,0.011038638,5.129951848,5.128861786,5.127482786,5.125802833,5.123774507,5.121324144,5.118363058,5.114800257,5.110555587,5.105571334,5.099818531,5.093290759,5.085971396,5.077745659,5.068194813,5.056126753,5.038507832,5.008241801,4.951837608,4.866039692,4.933149836
4/3/2015,5.119766854,-0.085020811,5.119766854,5.11597056,5.112036366,5.107919129,5.103564222,5.098900974,5.093839472,5.088271261,5.082074023,5.075119505,5.067282287,5.058443556,5.048477093,5.03718955,5.024151858,5.00827117,4.986742988,4.952702869,4.892111802,4.797956279,4.848129025
4/6/2015,5.132663002,0.038233949,5.132663002,5.133740078,5.134423734,5.134686514,5.134490036,5.133780982,5.132486128,5.130507775,5.12772099,5.123973706,5.119089619,5.112870979,5.105091826,5.095457325,5.083468965,5.06804459,5.04651415,5.012195746,4.950577476,4.851013867,4.886362974
4/7/2015,5.144638053,0.0278546,5.144638053,5.145485884,5.146402081,5.147323512,5.14817937,5.148887435,5.149348856,5.149441566,5.149013068,5.147873667,5.145791136,5.142486192,5.137623077,5.13077607,5.121317912,5.108083906,5.088422611,5.055738502,4.995052674,4.892156946,4.914217574
4/8/2015,5.108208619,0.002113072,5.108208619,5.110178136,5.112239272,5.114392814,5.116625383,5.118906591,5.121184611,5.123379725,5.125375627,5.127008773,5.128056413,5.128223474,5.127125137,5.124250959,5.118864274,5.109699888,5.09407027,5.065405131,5.008270033,4.904966948,4.916330646
4/9/2015,5.083293082,0.001355085,5.083293082,5.084705089,5.08632321,5.088161305,5.090230559,5.09253523,5.095067066,5.097797687,5.100668134,5.103574931,5.10635229,5.108750094,5.110405366,5.110796507,5.109141476,5.1041145,5.0929989,5.069240145,5.016991914,4.915170585,4.917685731
4/10/2015,4.731377596,0.009269382,4.731377596,4.74950744,4.767799096,4.78628556,4.805002065,4.82398435,4.843265252,4.862868912,4.882801564,4.903037619,4.923499634,4.94403063,4.964355887,4.984024986,5.002300879,5.01788231,5.028090144,5.026439737,4.996772926,4.914786848,4.926955112
4/13/2015,4.638191144,-0.00961791,4.638191144,4.643276064,4.650190148,4.65896262,4.669629746,4.682234968,4.696828003,4.713462094,4.732188148,4.753043998,4.776036434,4.801113011,4.828119244,4.8567315,4.886335421,4.915746086,4.942416016,4.960027224,4.952258628,4.891820048,4.917337202
